ticket_id,workspace_id,ticket_type,status,created_at,resolution_days
5676,819,Feature Request,Closed,2025-05-23 18:12:25,11
5677,819,Feature Request,Resolved,2025-01-21 15:46:21,2
5678,820,Technical Issue,Closed,2025-01-09 19:59:13,8
5679,820,Bug,Resolved,2025-01-08 00:22:19,13
5680,820,Billing,Open,2025-06-16 16:56:06,1
5681,820,Feature Request,Open,2025-03-03 17:29:07,3
5682,821,Technical Issue,Resolved,2025-05-12 12:42:43,9
5683,821,Bug,Closed,2025-01-29 07:26:03,6
5684,821,Billing,Resolved,2025-05-19 21:42:34,1
5685,821,Billing,Resolved,2025-05-20 08:45:14,9
5686,821,Billing,Closed,2025-04-30 08:38:54,9
5687,821,Bug,Resolved,2025-05-04 05:03:53,5
5688,821,Bug,Closed,2025-03-12 00:48:17,8
5689,821,Feature Request,Closed,2025-01-23 02:10:23,7
5690,821,Feature Request,Open,2025-02-01 00:45:42,11
5691,822,Feature Request,Open,2025-06-28 18:20:44,3
5692,822,Feature Request,Resolved,2025-04-17 03:48:03,11
5693,822,Bug,Closed,2025-02-13 19:46:38,11
5694,822,Technical Issue,Open,2025-04-28 03:53:02,6
5695,822,Feature Request,Closed,2025-02-17 09:24:46,6
5696,822,Billing,Resolved,2025-02-27 21:30:43,7
5697,822,Billing,Closed,2025-05-01 20:45:25,13
5698,822,Technical Issue,Resolved,2025-02-15 06:24:25,11
5699,822,Bug,Resolved,2025-05-30 22:46:02,3
5700,822,Technical Issue,Open,2025-03-01 01:43:52,8
5701,822,Billing,Closed,2025-06-22 11:30:18,8
5702,822,Feature Request,Resolved,2025-04-28 07:00:31,9
5703,822,Billing,Closed,2025-04-09 16:33:04,8
5704,822,Feature Request,Closed,2025-05-07 10:56:39,3
5705,823,Feature Request,Open,2025-04-23 09:21:30,6
5706,823,Feature Request,Resolved,2025-03-04 01:09:39,7
5707,823,Technical Issue,Closed,2025-02-16 03:02:28,8
5708,823,Billing,Closed,2025-02-10 04:13:46,9
5709,823,Technical Issue,Closed,2025-06-27 07:31:17,5
5710,823,Technical Issue,Closed,2025-03-24 15:08:55,11
5711,823,Technical Issue,Resolved,2025-02-27 16:17:05,3
5712,824,Bug,Open,2025-01-13 18:58:20,2
5713,824,Feature Request,Closed,2025-01-06 06:01:26,3
5714,824,Feature Request,Open,2025-02-25 07:08:25,8
5715,824,Bug,Resolved,2025-04-04 22:16:36,1
5716,824,Technical Issue,Resolved,2025-05-28 16:13:30,6
5717,824,Bug,Resolved,2025-03-02 19:15:08,3
5718,824,Billing,Resolved,2025-04-21 03:59:22,6
5719,824,Billing,Resolved,2025-05-04 07:59:49,3
5720,824,Billing,Open,2025-04-19 07:51:32,11
5721,824,Bug,Closed,2025-05-11 22:07:45,11
5722,824,Billing,Open,2025-01-01 11:36:57,8
5723,825,Billing,Open,2025-03-04 05:31:27,8
5724,825,Bug,Open,2025-04-12 08:21:28,4
5725,825,Technical Issue,Resolved,2025-04-11 22:35:35,13
5726,825,Bug,Closed,2025-05-14 16:27:13,1
5727,826,Feature Request,Closed,2025-01-14 15:51:35,11
5728,826,Feature Request,Closed,2025-06-26 19:14:34,9
5729,826,Technical Issue,Open,2025-03-21 06:51:54,7
5730,826,Technical Issue,Resolved,2025-01-21 15:31:51,4
5731,826,Billing,Closed,2025-04-15 01:00:14,1
5732,826,Technical Issue,Closed,2025-05-26 12:52:52,3
5733,827,Billing,Open,2025-05-03 21:21:51,2
5734,827,Bug,Open,2025-03-25 16:44:11,2
5735,827,Technical Issue,Closed,2025-06-15 03:23:56,13
5736,827,Bug,Closed,2025-02-10 16:08:27,10
5737,827,Billing,Resolved,2025-06-23 01:51:30,4
5738,827,Technical Issue,Closed,2025-02-20 19:18:17,8
5739,827,Technical Issue,Closed,2025-03-05 21:19:50,13
5740,827,Bug,Open,2025-05-29 15:44:53,11
5741,828,Bug,Closed,2025-05-31 17:41:20,4
5742,828,Technical Issue,Resolved,2025-01-18 20:36:32,11
5743,828,Technical Issue,Closed,2025-06-06 17:24:11,9
5744,828,Billing,Open,2025-04-20 11:08:15,8
5745,828,Billing,Closed,2025-03-14 21:43:24,3
5746,828,Billing,Resolved,2025-04-23 05:11:29,3
5747,828,Billing,Resolved,2025-01-26 21:12:21,9
5748,829,Billing,Resolved,2025-01-17 10:46:49,6
5749,829,Feature Request,Open,2025-02-27 13:03:53,1
5750,829,Billing,Closed,2025-01-19 11:04:19,10
5751,829,Bug,Resolved,2025-06-11 14:17:14,8
5752,830,Feature Request,Open,2025-01-02 07:37:01,9
5753,830,Bug,Open,2025-01-04 22:35:19,8
5754,830,Billing,Open,2025-01-21 01:01:05,7
5755,830,Feature Request,Closed,2025-02-28 08:59:01,9
5756,830,Billing,Closed,2025-01-09 09:30:07,3
5757,830,Bug,Closed,2025-01-29 13:55:52,10
5758,830,Feature Request,Closed,2025-04-25 20:18:20,4
5759,830,Technical Issue,Resolved,2025-03-24 06:40:16,7
5760,830,Bug,Resolved,2025-05-04 23:35:52,6
5761,831,Technical Issue,Resolved,2025-02-23 17:29:57,11
5762,831,Billing,Closed,2025-01-03 02:52:04,8
5763,831,Bug,Resolved,2025-03-22 16:54:35,10
5764,831,Billing,Open,2025-02-03 18:25:59,3
5765,831,Technical Issue,Resolved,2025-04-14 06:13:09,1
5766,831,Technical Issue,Closed,2025-06-02 00:40:12,7
5767,831,Technical Issue,Closed,2025-06-12 19:35:52,8
5768,832,Technical Issue,Closed,2025-04-10 07:56:05,4
5769,832,Billing,Resolved,2025-06-17 12:36:19,13
5770,832,Bug,Resolved,2025-01-24 20:08:22,1
5771,832,Technical Issue,Open,2025-04-03 15:26:00,10
5772,832,Technical Issue,Open,2025-01-15 00:10:02,9
5773,832,Feature Request,Resolved,2025-01-03 04:00:47,6
5774,832,Technical Issue,Open,2025-05-09 14:20:00,6
5775,832,Bug,Resolved,2025-02-06 01:15:30,11
5776,833,Technical Issue,Resolved,2025-05-23 16:49:20,12
5777,833,Technical Issue,Open,2025-05-19 20:04:59,5
5778,833,Billing,Resolved,2025-06-27 08:34:31,2
5779,833,Feature Request,Open,2025-02-04 04:56:20,13
5780,833,Billing,Open,2025-02-07 18:26:59,4
5781,834,Billing,Open,2025-06-20 19:11:31,12
5782,834,Feature Request,Closed,2025-02-12 11:54:20,6
5783,834,Billing,Resolved,2025-05-11 09:28:49,7
5784,834,Technical Issue,Resolved,2025-01-15 12:10:36,5
5785,834,Bug,Closed,2025-06-18 07:53:50,12
5786,834,Bug,Closed,2025-03-12 07:40:18,11
5787,834,Billing,Resolved,2025-03-06 14:13:58,4
5788,834,Technical Issue,Resolved,2025-01-11 20:23:45,6
5789,835,Feature Request,Open,2025-05-10 17:51:19,7
5790,835,Billing,Open,2025-02-01 16:52:21,5
5791,835,Bug,Open,2025-02-20 20:02:06,3
5792,835,Technical Issue,Open,2025-02-12 10:25:38,11
5793,835,Feature Request,Resolved,2025-04-21 23:19:01,1
5794,835,Technical Issue,Resolved,2025-06-05 17:00:22,13
5795,836,Billing,Open,2025-01-16 18:56:31,12
5796,836,Feature Request,Open,2025-02-12 17:13:27,8
5797,836,Feature Request,Closed,2025-05-08 16:49:40,13
5798,836,Feature Request,Closed,2025-01-31 01:04:37,7
5799,837,Technical Issue,Resolved,2025-05-02 02:26:15,1
5800,837,Feature Request,Resolved,2025-04-06 09:13:49,1
5801,838,Feature Request,Resolved,2025-04-14 19:59:02,10
5802,838,Billing,Closed,2025-01-09 04:25:32,5
5803,838,Technical Issue,Closed,2025-01-10 23:24:54,9
5804,838,Technical Issue,Closed,2025-05-07 08:16:02,8
5805,838,Feature Request,Open,2025-06-12 14:42:33,13
5806,838,Technical Issue,Closed,2025-06-10 04:41:26,12
5807,839,Billing,Open,2025-03-27 09:25:20,12
5808,839,Bug,Resolved,2025-03-31 15:30:49,12
5809,839,Bug,Resolved,2025-03-15 03:05:07,2
5810,839,Billing,Open,2025-05-11 14:35:53,7
5811,839,Bug,Resolved,2025-02-06 11:20:33,5
5812,839,Billing,Open,2025-04-23 15:52:43,10
5813,840,Bug,Closed,2025-03-24 04:38:46,12
5814,840,Feature Request,Open,2025-05-13 07:56:22,8
5815,840,Feature Request,Open,2025-01-01 14:22:33,10
5816,840,Feature Request,Closed,2025-02-19 17:22:55,4
5817,840,Bug,Closed,2025-05-23 04:20:54,10
5818,841,Feature Request,Closed,2025-01-26 01:47:16,13
5819,841,Billing,Closed,2025-03-30 06:28:41,13
5820,841,Billing,Closed,2025-03-20 04:41:01,2
5821,841,Feature Request,Resolved,2025-02-09 22:36:49,11
5822,841,Bug,Resolved,2025-06-04 05:55:39,1
5823,841,Bug,Open,2025-06-12 14:57:54,13
5824,841,Technical Issue,Closed,2025-01-25 14:51:35,5
5825,842,Bug,Open,2025-04-27 11:53:31,2
5826,842,Technical Issue,Resolved,2025-03-20 23:18:06,12
5827,842,Technical Issue,Closed,2025-03-17 12:07:27,8
5828,842,Technical Issue,Open,2025-01-21 10:20:33,9
5829,842,Technical Issue,Resolved,2025-03-23 13:58:34,11
5830,843,Billing,Open,2025-04-19 03:02:31,13
5831,843,Bug,Resolved,2025-06-10 02:02:16,1
5832,843,Feature Request,Closed,2025-03-23 21:33:06,2
5833,843,Billing,Closed,2025-01-06 11:42:11,7
5834,844,Bug,Resolved,2025-04-10 06:17:18,3
5835,844,Bug,Open,2025-04-01 03:00:44,6
5836,844,Billing,Open,2025-02-23 21:31:18,13
5837,844,Technical Issue,Resolved,2025-05-15 03:15:02,7
5838,844,Bug,Resolved,2025-04-05 14:29:05,7
5839,844,Bug,Resolved,2025-06-05 22:30:24,8
5840,845,Feature Request,Closed,2025-02-24 06:06:51,5
5841,845,Billing,Open,2025-05-31 14:18:30,13
5842,845,Feature Request,Closed,2025-03-06 08:41:13,9
5843,845,Feature Request,Resolved,2025-03-24 01:19:09,10
5844,845,Feature Request,Resolved,2025-05-29 19:28:59,3
5845,845,Feature Request,Resolved,2025-02-15 23:53:53,7
5846,846,Feature Request,Resolved,2025-05-18 19:25:25,1
5847,846,Feature Request,Open,2025-01-17 19:25:38,9
5848,846,Bug,Closed,2025-03-22 10:21:09,13
5849,846,Feature Request,Resolved,2025-01-04 17:47:20,1
5850,847,Billing,Resolved,2025-03-09 18:11:00,2
5851,847,Technical Issue,Closed,2025-06-10 03:54:10,6
5852,847,Feature Request,Closed,2025-01-26 18:48:08,6
5853,847,Bug,Resolved,2025-01-17 21:21:58,2
5854,847,Billing,Closed,2025-04-12 23:21:44,6
5855,847,Feature Request,Closed,2025-01-14 15:29:46,6
5856,847,Billing,Resolved,2025-06-01 13:06:50,6
5857,847,Technical Issue,Open,2025-05-08 14:56:26,12
5858,848,Bug,Resolved,2025-04-23 06:50:02,11
5859,848,Bug,Closed,2025-02-22 04:18:44,1
5860,848,Bug,Resolved,2025-05-27 08:15:11,12
5861,849,Feature Request,Closed,2025-04-23 08:16:02,10
5862,849,Technical Issue,Resolved,2025-01-20 07:47:10,13
5863,849,Billing,Open,2025-06-18 01:43:38,2
5864,849,Bug,Open,2025-05-02 06:03:36,10
5865,849,Technical Issue,Closed,2025-02-06 05:05:18,2
5866,850,Feature Request,Closed,2025-05-12 00:54:33,6
5867,850,Technical Issue,Resolved,2025-02-03 18:17:47,13
5868,850,Technical Issue,Resolved,2025-05-28 08:59:21,12
5869,850,Feature Request,Closed,2025-01-11 08:47:51,7
5870,850,Technical Issue,Closed,2025-01-22 17:27:32,10
5871,850,Technical Issue,Resolved,2025-02-06 17:52:04,5
5872,850,Bug,Closed,2025-06-14 20:57:23,8
5873,850,Billing,Resolved,2025-06-29 07:18:25,6
5874,851,Feature Request,Closed,2025-03-13 14:10:53,13
5875,851,Bug,Open,2025-05-10 11:16:03,1
5876,851,Feature Request,Closed,2025-03-05 18:17:15,13
5877,851,Technical Issue,Closed,2025-05-25 22:24:26,13
5878,851,Bug,Closed,2025-04-19 16:36:34,6
5879,852,Billing,Closed,2025-01-08 14:31:36,3
5880,852,Billing,Resolved,2025-03-19 14:38:18,1
5881,852,Bug,Open,2025-03-31 04:49:41,3
5882,852,Technical Issue,Resolved,2025-04-10 22:18:28,9
5883,852,Bug,Open,2025-03-21 03:23:19,5
5884,852,Bug,Closed,2025-06-21 10:19:38,7
5885,852,Feature Request,Closed,2025-04-20 17:59:13,3
5886,852,Technical Issue,Resolved,2025-03-14 16:47:52,4
5887,852,Bug,Open,2025-04-18 21:04:07,1
5888,853,Billing,Resolved,2025-01-10 03:19:38,6
5889,853,Technical Issue,Resolved,2025-03-29 04:04:05,10
5890,853,Billing,Open,2025-06-06 10:07:35,4
5891,853,Bug,Resolved,2025-01-31 01:53:22,1
5892,853,Feature Request,Resolved,2025-01-25 03:36:56,3
5893,853,Technical Issue,Open,2025-05-13 16:47:06,9
5894,853,Billing,Closed,2025-03-20 15:35:43,10
5895,853,Bug,Resolved,2025-06-22 23:50:00,7
5896,853,Billing,Open,2025-04-19 17:14:30,13
5897,853,Feature Request,Open,2025-04-30 17:04:45,6
5898,853,Feature Request,Resolved,2025-03-30 23:42:02,1
5899,853,Billing,Open,2025-03-24 10:42:27,9
5900,854,Billing,Resolved,2025-01-03 11:09:24,5
5901,854,Bug,Resolved,2025-05-15 14:11:44,8
5902,854,Billing,Open,2025-06-04 13:34:28,6
5903,854,Technical Issue,Closed,2025-05-21 11:58:23,2
5904,854,Technical Issue,Resolved,2025-02-15 21:47:58,7
5905,854,Feature Request,Resolved,2025-03-16 10:19:24,8
5906,854,Technical Issue,Open,2025-04-24 12:25:03,4
5907,854,Technical Issue,Open,2025-03-26 02:36:20,12
5908,854,Bug,Resolved,2025-02-04 05:17:29,1
5909,854,Feature Request,Resolved,2025-05-02 21:44:06,2
5910,854,Technical Issue,Closed,2025-05-11 16:01:29,4
5911,854,Feature Request,Open,2025-06-18 08:51:55,7
5912,855,Technical Issue,Open,2025-01-14 09:39:53,13
5913,855,Billing,Closed,2025-01-02 18:26:52,4
5914,855,Technical Issue,Open,2025-06-23 08:03:50,5
5915,856,Billing,Resolved,2025-02-16 11:17:05,3
5916,856,Bug,Closed,2025-06-11 02:02:51,5
5917,856,Billing,Closed,2025-05-04 17:47:31,13
5918,856,Billing,Resolved,2025-05-28 19:53:19,12
5919,856,Bug,Closed,2025-05-22 18:37:27,9
5920,856,Feature Request,Open,2025-05-29 23:01:04,11
5921,856,Technical Issue,Resolved,2025-05-22 07:39:47,10
5922,856,Bug,Closed,2025-04-03 12:13:12,2
5923,856,Technical Issue,Closed,2025-05-30 18:55:51,12
5924,856,Billing,Open,2025-06-27 09:10:45,12
5925,857,Billing,Closed,2025-03-13 08:01:42,13
5926,857,Technical Issue,Open,2025-04-27 12:02:23,9
5927,857,Technical Issue,Closed,2025-05-21 01:15:20,9
5928,858,Feature Request,Open,2025-05-09 16:47:08,2
5929,858,Technical Issue,Open,2025-04-13 18:54:26,11
5930,858,Billing,Closed,2025-06-11 10:19:44,12
5931,858,Billing,Resolved,2025-02-06 09:39:38,5
5932,858,Billing,Resolved,2025-01-22 09:46:05,11
5933,858,Bug,Resolved,2025-04-22 13:09:32,11
5934,859,Billing,Open,2025-01-01 19:53:10,5
5935,859,Technical Issue,Open,2025-02-14 02:43:32,1
5936,859,Technical Issue,Closed,2025-04-09 17:10:31,5
5937,859,Billing,Closed,2025-03-19 09:28:11,5
5938,859,Bug,Open,2025-04-06 13:30:40,5
5939,860,Billing,Open,2025-04-16 00:52:11,4
5940,860,Technical Issue,Resolved,2025-04-21 23:21:39,3
5941,860,Technical Issue,Open,2025-01-29 08:12:06,7
5942,860,Bug,Closed,2025-02-04 05:14:56,12
5943,860,Bug,Closed,2025-04-26 21:06:01,13
5944,860,Technical Issue,Closed,2025-05-28 08:45:05,8
5945,860,Technical Issue,Open,2025-06-02 09:32:44,7
5946,860,Feature Request,Open,2025-05-13 13:57:32,1
5947,860,Technical Issue,Open,2025-03-07 09:18:30,1
5948,860,Feature Request,Closed,2025-01-26 01:01:23,13
5949,860,Feature Request,Resolved,2025-06-20 20:29:23,5
5950,861,Technical Issue,Open,2025-06-23 10:13:35,4
5951,861,Bug,Closed,2025-06-29 18:34:08,10
5952,861,Feature Request,Resolved,2025-06-02 01:46:29,7
5953,861,Technical Issue,Resolved,2025-02-26 13:03:42,3
5954,862,Feature Request,Closed,2025-03-23 00:04:43,4
5955,862,Bug,Resolved,2025-05-01 01:55:23,8
5956,862,Feature Request,Closed,2025-01-12 06:07:21,4
5957,862,Billing,Resolved,2025-03-06 01:36:50,8
5958,862,Technical Issue,Closed,2025-01-30 12:37:53,4
5959,862,Technical Issue,Resolved,2025-06-26 10:29:13,9
5960,862,Billing,Open,2025-03-09 16:43:30,6
5961,862,Billing,Resolved,2025-06-23 05:33:35,1
5962,862,Billing,Open,2025-03-19 09:30:16,13
5963,862,Billing,Closed,2025-02-23 12:32:36,10
5964,863,Technical Issue,Closed,2025-02-04 22:14:31,10
5965,863,Feature Request,Resolved,2025-01-31 15:29:06,7
5966,863,Feature Request,Resolved,2025-05-09 08:25:12,10
5967,863,Bug,Open,2025-05-04 05:47:48,8
5968,863,Billing,Closed,2025-04-10 01:58:59,1
5969,863,Feature Request,Resolved,2025-02-05 03:09:45,3
5970,864,Bug,Open,2025-02-12 16:38:09,11
5971,864,Billing,Closed,2025-06-21 10:52:40,6
5972,864,Feature Request,Open,2025-05-01 07:34:29,2
5973,864,Feature Request,Resolved,2025-05-08 20:24:28,9
5974,864,Billing,Open,2025-03-18 11:07:11,2
5975,864,Billing,Open,2025-03-24 23:11:34,3
5976,864,Billing,Resolved,2025-05-15 04:31:07,6
5977,865,Billing,Resolved,2025-04-28 06:25:57,7
5978,865,Billing,Closed,2025-04-30 22:50:16,10
5979,865,Billing,Open,2025-02-21 12:25:39,8
5980,865,Technical Issue,Resolved,2025-04-26 07:19:09,9
5981,865,Billing,Closed,2025-02-08 19:39:19,4
5982,866,Feature Request,Open,2025-06-07 06:36:35,5
5983,866,Billing,Resolved,2025-03-06 05:43:45,8
5984,866,Technical Issue,Open,2025-02-28 13:30:03,1
5985,866,Feature Request,Resolved,2025-02-01 16:09:05,6
5986,866,Technical Issue,Resolved,2025-03-20 15:57:03,10
5987,866,Feature Request,Open,2025-01-10 06:03:17,13
5988,866,Bug,Closed,2025-05-02 22:02:16,9
5989,866,Billing,Resolved,2025-05-22 13:37:33,12
5990,866,Bug,Resolved,2025-01-18 05:40:37,6
5991,867,Bug,Resolved,2025-03-14 18:20:54,6
5992,867,Feature Request,Resolved,2025-06-15 19:47:22,6
5993,867,Billing,Resolved,2025-04-28 06:46:14,12
5994,867,Bug,Closed,2025-02-28 01:13:34,9
5995,867,Bug,Resolved,2025-03-18 01:39:49,4
5996,867,Technical Issue,Open,2025-02-16 02:38:04,5
5997,868,Feature Request,Closed,2025-02-11 14:56:42,5
5998,868,Bug,Open,2025-02-24 22:32:02,11
5999,868,Bug,Open,2025-03-03 00:32:49,9
6000,868,Feature Request,Closed,2025-01-02 07:32:54,4
6001,868,Feature Request,Resolved,2025-01-05 12:49:19,2
6002,869,Bug,Closed,2025-04-29 18:27:18,6
6003,869,Billing,Resolved,2025-04-22 07:57:12,4
6004,869,Technical Issue,Closed,2025-05-18 21:17:42,9
6005,869,Bug,Closed,2025-05-05 23:32:53,10
6006,869,Technical Issue,Closed,2025-01-08 09:44:49,8
6007,869,Bug,Resolved,2025-04-12 18:30:20,13
6008,869,Bug,Open,2025-02-13 00:31:20,10
6009,870,Feature Request,Open,2025-06-17 06:10:56,12
6010,870,Billing,Open,2025-04-05 22:24:15,10
6011,870,Technical Issue,Resolved,2025-06-23 04:16:57,7
6012,870,Technical Issue,Resolved,2025-05-21 08:04:05,4
6013,870,Bug,Closed,2025-01-10 18:22:45,4
6014,870,Feature Request,Resolved,2025-02-20 23:13:01,6
6015,871,Billing,Closed,2025-06-08 15:13:37,2
6016,871,Technical Issue,Closed,2025-02-05 22:57:30,10
6017,871,Feature Request,Closed,2025-01-13 18:05:13,3
6018,871,Bug,Closed,2025-04-17 14:46:21,10
6019,871,Technical Issue,Closed,2025-04-07 06:25:19,12
6020,871,Bug,Closed,2025-04-06 20:25:35,3
6021,871,Feature Request,Resolved,2025-01-19 22:25:18,2
6022,871,Bug,Resolved,2025-05-31 22:44:38,12
6023,871,Technical Issue,Resolved,2025-03-30 13:12:30,2
6024,871,Technical Issue,Closed,2025-05-15 11:18:34,6
6025,872,Feature Request,Closed,2025-03-08 18:48:22,10
6026,872,Feature Request,Closed,2025-05-07 02:25:56,4
6027,872,Technical Issue,Open,2025-06-29 09:34:25,10
6028,872,Billing,Resolved,2025-06-15 21:35:30,12
6029,872,Bug,Resolved,2025-04-15 05:04:22,5
6030,873,Technical Issue,Resolved,2025-04-15 09:48:26,3
6031,873,Billing,Closed,2025-02-05 18:08:12,13
6032,873,Billing,Open,2025-04-26 12:36:06,13
6033,873,Billing,Open,2025-02-20 13:07:26,10
6034,873,Feature Request,Resolved,2025-03-02 03:02:29,12
6035,873,Billing,Resolved,2025-02-07 04:23:03,11
6036,873,Technical Issue,Open,2025-04-22 18:21:21,6
6037,874,Technical Issue,Closed,2025-05-31 06:59:46,5
6038,874,Billing,Open,2025-02-08 19:32:23,8
6039,874,Billing,Closed,2025-01-12 23:17:41,8
6040,874,Billing,Closed,2025-06-09 17:30:29,11
6041,875,Bug,Open,2025-05-07 08:58:02,5
6042,875,Bug,Resolved,2025-04-13 13:54:15,10
6043,875,Bug,Closed,2025-06-25 05:53:54,10
6044,875,Feature Request,Resolved,2025-06-18 21:53:51,6
6045,875,Bug,Resolved,2025-04-02 01:26:23,2
6046,875,Feature Request,Open,2025-06-25 23:39:54,8
6047,875,Billing,Open,2025-05-13 02:11:52,9
6048,875,Billing,Open,2025-03-22 22:40:06,3
6049,875,Bug,Open,2025-05-19 03:43:12,13
6050,876,Bug,Resolved,2025-03-02 05:58:07,3
6051,876,Billing,Closed,2025-04-15 23:07:34,5
6052,876,Bug,Open,2025-03-04 14:04:50,7
6053,876,Bug,Closed,2025-04-09 04:18:08,5
6054,876,Billing,Resolved,2025-01-11 08:51:17,6
6055,876,Billing,Closed,2025-02-04 05:51:12,2
6056,876,Feature Request,Resolved,2025-02-16 08:04:59,8
6057,877,Feature Request,Open,2025-05-27 04:05:29,8
6058,877,Technical Issue,Resolved,2025-05-07 02:24:31,2
6059,877,Billing,Resolved,2025-03-03 19:18:41,10
6060,877,Technical Issue,Open,2025-03-04 14:42:41,5
6061,878,Billing,Resolved,2025-01-21 11:56:19,7
6062,878,Technical Issue,Open,2025-01-06 16:18:43,3
6063,878,Billing,Closed,2025-01-25 02:20:48,2
6064,878,Bug,Closed,2025-03-31 10:50:49,13
6065,878,Bug,Open,2025-05-29 19:38:41,4
6066,878,Feature Request,Resolved,2025-04-10 18:46:10,7
6067,879,Feature Request,Closed,2025-03-23 21:14:21,5
6068,879,Bug,Closed,2025-03-17 02:08:01,9
6069,879,Bug,Open,2025-03-11 07:37:04,7
6070,879,Billing,Resolved,2025-04-13 07:04:16,7
6071,879,Technical Issue,Closed,2025-05-06 21:39:41,12
6072,880,Feature Request,Resolved,2025-01-15 23:44:08,9
6073,880,Bug,Closed,2025-06-23 23:20:28,2
6074,880,Feature Request,Closed,2025-06-23 09:56:22,3
6075,880,Technical Issue,Closed,2025-01-28 16:14:58,12
6076,880,Feature Request,Closed,2025-01-29 00:32:06,4
6077,881,Bug,Closed,2025-06-05 02:03:57,11
6078,881,Technical Issue,Open,2025-03-18 20:20:13,9
6079,881,Billing,Resolved,2025-03-14 17:37:30,10
6080,881,Feature Request,Resolved,2025-02-06 12:29:56,1
6081,881,Billing,Resolved,2025-02-04 22:50:37,4
6082,881,Bug,Closed,2025-06-16 23:47:17,12
6083,881,Billing,Open,2025-03-03 15:43:05,5
6084,881,Billing,Open,2025-04-01 13:43:35,9
6085,881,Feature Request,Resolved,2025-02-11 08:28:50,6
6086,882,Billing,Open,2025-06-18 22:07:42,8
6087,882,Billing,Resolved,2025-02-03 14:38:39,4
6088,882,Billing,Closed,2025-05-30 08:25:11,2
6089,882,Technical Issue,Closed,2025-06-01 20:09:02,1
6090,882,Feature Request,Open,2025-05-31 12:27:48,7
6091,883,Feature Request,Resolved,2025-04-12 23:04:49,2
6092,883,Feature Request,Closed,2025-01-02 15:52:30,1
6093,883,Feature Request,Closed,2025-05-31 01:05:44,6
6094,884,Technical Issue,Open,2025-02-23 23:18:28,7
6095,884,Bug,Closed,2025-04-09 20:23:17,12
6096,884,Bug,Resolved,2025-01-25 21:09:04,1
6097,884,Bug,Resolved,2025-01-08 18:26:56,12
6098,884,Technical Issue,Open,2025-06-15 02:35:34,1
6099,884,Feature Request,Closed,2025-03-23 04:32:44,2
6100,884,Feature Request,Resolved,2025-06-02 13:38:21,11
6101,884,Feature Request,Closed,2025-06-28 09:33:01,2
6102,884,Feature Request,Open,2025-02-16 20:50:32,5
6103,884,Feature Request,Resolved,2025-05-03 01:29:49,1
6104,884,Technical Issue,Open,2025-03-18 07:41:01,11
6105,884,Technical Issue,Open,2025-01-07 09:42:40,2
6106,884,Bug,Resolved,2025-02-12 10:28:34,6
6107,884,Bug,Open,2025-01-18 08:14:16,3
6108,884,Bug,Resolved,2025-05-29 10:39:28,4
6109,884,Technical Issue,Closed,2025-05-18 04:23:46,1
6110,885,Billing,Resolved,2025-05-18 10:14:45,1
6111,885,Bug,Closed,2025-04-10 22:13:13,11
6112,885,Billing,Resolved,2025-06-27 04:15:43,5
6113,885,Technical Issue,Open,2025-04-27 03:11:03,9
6114,885,Technical Issue,Open,2025-06-06 04:42:16,5
6115,886,Billing,Resolved,2025-06-15 02:34:53,8
6116,886,Bug,Resolved,2025-05-30 09:26:04,10
6117,886,Billing,Resolved,2025-05-23 14:53:06,4
6118,886,Billing,Resolved,2025-04-07 05:21:07,2
6119,887,Billing,Open,2025-03-16 22:07:50,5
6120,887,Technical Issue,Closed,2025-06-18 08:15:37,6
6121,887,Technical Issue,Closed,2025-04-28 03:18:14,1
6122,887,Feature Request,Closed,2025-05-01 04:21:50,13
6123,887,Technical Issue,Resolved,2025-03-10 16:27:27,5
6124,887,Bug,Closed,2025-04-28 23:09:41,12
6125,887,Technical Issue,Closed,2025-05-15 04:06:03,6
6126,887,Technical Issue,Resolved,2025-02-01 00:56:10,8
6127,887,Feature Request,Closed,2025-01-28 07:34:30,4
6128,887,Feature Request,Closed,2025-04-17 05:45:26,5
6129,887,Technical Issue,Closed,2025-05-02 14:50:59,4
6130,887,Feature Request,Closed,2025-06-16 07:08:00,7
6131,887,Bug,Open,2025-06-28 09:43:27,10
6132,887,Billing,Resolved,2025-03-01 05:54:41,6
6133,888,Bug,Resolved,2025-03-07 22:57:37,8
6134,888,Bug,Resolved,2025-05-04 16:57:46,11
6135,889,Billing,Open,2025-06-13 14:26:30,10
6136,889,Feature Request,Resolved,2025-05-02 19:38:42,10
6137,889,Bug,Closed,2025-01-04 13:44:36,2
6138,889,Bug,Resolved,2025-01-11 02:42:37,11
6139,889,Billing,Resolved,2025-02-03 12:18:17,13
6140,889,Technical Issue,Open,2025-03-01 23:41:58,1
6141,890,Feature Request,Resolved,2025-01-22 08:38:14,4
6142,890,Feature Request,Open,2025-03-29 23:13:04,9
6143,890,Technical Issue,Open,2025-04-04 04:09:24,3
6144,890,Bug,Closed,2025-01-28 02:42:14,1
6145,890,Technical Issue,Resolved,2025-05-19 15:46:53,11
6146,890,Technical Issue,Resolved,2025-04-01 01:20:22,13
6147,890,Billing,Closed,2025-06-25 22:32:58,11
6148,890,Bug,Closed,2025-03-13 09:17:12,1
6149,890,Billing,Open,2025-03-01 07:29:10,12
6150,891,Technical Issue,Open,2025-04-21 02:46:10,4
6151,891,Bug,Resolved,2025-01-28 00:12:47,10
